Año,Mes,División,Grupo,Clase,Subclase,Producto,Glosa,Ponderación,Índice,Variación Mensual (%),Variación Acumulada (%),Variación 12 Meses (%),Incidencia Mensual (%),Incidencia Acumulada (%),Incidencia 12 Meses (%),nombre_mes
2024,8,5.0,3.0,1.0,5.0,1.0,OTROS ARTEFACTOS GRANDES PARA EL HOGAR,0.03655,101.2,0.8,3.8,,0.0,0.001,,8
2024,8,5.0,3.0,2.0,,,ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA,0.29236,98.25,-1.1,-0.1,,-0.003,0.0,,8
2024,8,5.0,3.0,2.0,1.0,,ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA,0.29236,98.25,-1.1,-0.1,,-0.003,0.0,,8
2024,8,5.0,3.0,2.0,1.0,1.0,ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA,0.29236,98.25,-1.1,-0.1,,-0.003,0.0,,8
2024,8,5.0,3.0,3.0,,,REPARACIÓN DE ARTEFACTOS PARA EL HOGAR,0.05849,100.45,0.0,-0.4,,0.0,0.0,,8
2024,8,5.0,3.0,3.0,1.0,,REPARACIÓN DE ARTEFACTOS PARA EL HOGAR,0.05849,100.45,0.0,-0.4,,0.0,0.0,,8
2024,8,5.0,3.0,3.0,1.0,1.0,REPARACIÓN DE ARTEFACTOS PARA EL HOGAR,0.05849,100.45,0.0,-0.4,,0.0,0.0,,8
2024,8,5.0,4.0,,,,"CRISTALERÍA, VAJILLA Y UTENSILIOS PARA EL HOGAR",0.28177,99.64,-3.4,-0.1,,-0.009,0.0,,8
2024,8,5.0,4.0,1.0,,,"CRISTALERÍA, VAJILLA Y UTENSILIOS PARA EL HOGAR",0.28177,99.64,-3.4,-0.1,,-0.009,0.0,,8
2024,8,5.0,4.0,1.0,1.0,,VAJILLA,0.09582,98.81,-2.4,0.3,,-0.002,0.0,,8
2024,8,5.0,4.0,1.0,1.0,1.0,VAJILLA,0.09582,98.81,-2.4,0.3,,-0.002,0.0,,8
2024,8,5.0,4.0,1.0,2.0,,UTENSILIOS DE COCINA,0.18595,100.06,-3.9,-0.3,,-0.007,-0.001,,8
2024,8,5.0,4.0,1.0,2.0,1.0,UTENSILIOS DE COCINA,0.18595,100.06,-3.9,-0.3,,-0.007,-0.001,,8
2024,8,5.0,5.0,,,,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,0.1831,97.97,0.9,0.0,,0.002,0.0,,8
2024,8,5.0,5.0,1.0,,,HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS,0.0755,103.18,2.4,2.8,,0.002,0.002,,8
2024,8,5.0,5.0,1.0,1.0,,HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS,0.0755,103.18,2.4,2.8,,0.002,0.002,,8
2024,8,5.0,5.0,1.0,1.0,1.0,HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS,0.0755,103.18,2.4,2.8,,0.002,0.002,,8
2024,8,5.0,5.0,2.0,,,HERRAMIENTAS MANUALES Y ACCESORIOS,0.1076,94.31,-0.3,-2.1,,0.0,-0.002,,8
2024,8,5.0,5.0,2.0,1.0,,HERRAMIENTAS MANUALES Y ACCESORIOS,0.03201,99.82,-0.7,0.7,,0.0,0.0,,8
2024,8,5.0,5.0,2.0,1.0,1.0,HERRAMIENTAS MANUALES Y ACCESORIOS,0.03201,99.82,-0.7,0.7,,0.0,0.0,,8
2024,8,5.0,5.0,2.0,2.0,,PEQUEÑOS ACCESORIOS ELÉCTRICOS,0.07559,91.98,0.0,-3.3,,0.0,-0.002,,8
2024,8,5.0,5.0,2.0,2.0,1.0,PEQUEÑOS ACCESORIOS ELÉCTRICOS,0.07559,91.98,0.0,-3.3,,0.0,-0.002,,8
2024,8,5.0,6.0,,,,BIENES Y SERVICIOS PARA LA MANTENCIÓN DEL HOGAR,3.09719,102.66,1.0,2.1,,0.031,0.064,,8
2024,8,5.0,6.0,1.0,,,BIENES NO DURABLES PARA EL HOGAR,1.35931,99.17,0.9,0.3,,0.011,0.004,,8
2024,8,5.0,6.0,1.0,1.0,,PRODUCTOS DE LIMPIEZA PARA EL HOGAR,0.82287,99.39,1.9,0.9,,0.015,0.007,,8
2024,8,5.0,6.0,1.0,1.0,1.0,DETERGENTES Y SUAVIZANTES PARA ROPA,0.40363,98.59,-0.2,0.1,,-0.001,0.0,,8
2024,8,5.0,6.0,1.0,1.0,2.0,DESINFECTANTES,0.14487,101.38,11.2,7.1,,0.014,0.01,,8
2024,8,5.0,6.0,1.0,1.0,3.0,ARTÍCULOS DE LIMPIEZA,0.10267,98.36,0.4,-1.1,,0.0,-0.001,,8
2024,8,5.0,6.0,1.0,1.0,4.0,LIMPIADORES MULTIUSO,0.10071,97.85,0.4,-3.3,,0.0,-0.003,,8
2024,8,5.0,6.0,1.0,1.0,5.0,LAVALOZAS,0.07099,103.55,0.5,2.4,,0.0,0.002,,8
2024,8,5.0,6.0,1.0,2.0,,OTROS BIENES NO DURABLES PARA EL HOGAR,0.53644,98.84,-0.7,-0.6,,-0.004,-0.003,,8
2024,8,5.0,6.0,1.0,2.0,1.0,SERVILLETAS Y TOALLAS DE PAPEL,0.22898,99.91,2.0,0.7,,0.004,0.002,,8
2024,8,5.0,6.0,1.0,2.0,2.0,BOLSAS PLÁSTICAS,0.12097,93.68,-5.3,-8.6,,-0.006,-0.011,,8
2024,8,5.0,6.0,1.0,2.0,3.0,AROMATIZADORES,0.09572,100.19,1.8,0.2,,0.002,0.0,,8
2024,8,5.0,6.0,1.0,2.0,4.0,CLAVOS Y TORNILLOS,0.04802,97.39,-3.0,-1.9,,-0.001,-0.001,,8
2024,8,5.0,6.0,1.0,2.0,5.0,INSECTICIDAS,0.04275,106.3,-4.6,17.2,,-0.002,0.007,,8
2024,8,5.0,6.0,2.0,,,SERVICIO DOMÉSTICO,1.73788,105.38,1.1,3.4,,0.02,0.059,,8
2024,8,5.0,6.0,2.0,1.0,,SERVICIO DOMÉSTICO,1.73788,105.38,1.1,3.4,,0.02,0.059,,8
2024,8,5.0,6.0,2.0,1.0,1.0,SERVICIO DOMÉSTICO,1.73788,105.38,1.1,3.4,,0.02,0.059,,8
2024,8,6.0,,,,,SALUD,8.21206,103.15,-0.2,2.8,,-0.015,0.232,,8
2024,8,6.0,1.0,,,,MEDICAMENTOS Y PRODUCTOS PARA LA SALUD,3.17403,101.9,-0.7,2.7,,-0.022,0.084,,8
2024,8,6.0,1.0,1.0,,,MEDICAMENTOS,2.45055,101.68,-0.9,3.0,,-0.021,0.072,,8
2024,8,6.0,1.0,1.0,1.0,,MEDICAMENTOS,2.39372,101.71,-0.9,3.1,,-0.022,0.074,,8
2024,8,6.0,1.0,1.0,1.0,1.0,MEDICAMENTOS PARA EL APARATO DIGESTIVO Y METABÓLICO,0.58323,97.03,-7.1,4.6,,-0.042,0.025,,8
2024,8,6.0,1.0,1.0,1.0,2.0,MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL,0.48344,104.75,-0.1,4.6,,0.0,0.022,,8
2024,8,6.0,1.0,1.0,1.0,3.0,MEDICAMENTOS PARA EL SISTEMA GENITO-URINARIO Y HORMONAS,0.30867,102.47,3.1,0.2,,0.009,0.001,,8
2024,8,6.0,1.0,1.0,1.0,4.0,MEDICAMENTOS PARA EL SISTEMA RESPIRATORIO,0.25577,106.81,-1.0,1.5,,-0.003,0.004,,8
2024,8,6.0,1.0,1.0,1.0,5.0,MEDICAMENTOS PARA EL APARATO CARDIOVASCULAR,0.21695,95.73,4.5,3.6,,0.009,0.007,,8
2024,8,6.0,1.0,1.0,1.0,6.0,"MEDICAMENTOS ANTIINFLAMATORIOS NO CORTICOIDES, ANTIMIGRAÑOSOS Y SISTEMA OSTEO-MUSCULAR",0.18186,103.24,1.5,2.0,,0.003,0.004,,8
2024,8,6.0,1.0,1.0,1.0,7.0,"MEDICAMENTOS DERMATOLÓGICOS, DESINFECTANTES Y ANTISÉPTICOS",0.13556,103.08,0.6,1.2,,0.001,0.002,,8
2024,8,6.0,1.0,1.0,1.0,8.0,"MEDICAMENTOS ANTIINFECCIOSOS, ANTIVIRALES Y ANTIFUNGICOS",0.08144,101.45,0.1,0.2,,0.0,0.0,,8
2024,8,6.0,1.0,1.0,1.0,9.0,PREPARADOS OFTALMOLÓGICOS,0.07753,109.21,1.0,11.7,,0.001,0.009,,8
2024,8,6.0,1.0,1.0,1.0,10.0,"MEDICAMENTOS PARA EL TRATAMIENTO DEL CÁNCER, MODIFICADORES DEL SISTEMA INMUNE Y FÁRMACOS UTILIZADOS EN LOS CUIDADOS PALIATIVOS DEL DOLOR",0.06927,101.78,0.5,1.2,,0.0,0.001,,8
2024,8,6.0,1.0,1.0,2.0,,PRODUCTOS HOMEOPÁTICOS,0.05683,100.22,2.7,-3.3,,0.001,-0.002,,8
2024,8,6.0,1.0,1.0,2.0,1.0,PRODUCTOS HOMEOPÁTICOS,0.05683,100.22,2.7,-3.3,,0.001,-0.002,,8
2024,8,6.0,1.0,2.0,,,PRODUCTOS MÉDICOS,0.17225,105.81,-1.5,3.0,,-0.003,0.005,,8
2024,8,6.0,1.0,2.0,1.0,,PRODUCTOS MÉDICOS,0.17225,105.81,-1.5,3.0,,-0.003,0.005,,8
2024,8,6.0,1.0,2.0,1.0,1.0,PRODUCTOS PARA LA CURACIÓN DE HERIDAS,0.08445,112.37,0.0,7.2,,0.0,0.006,,8
2024,8,6.0,1.0,2.0,1.0,2.0,PRODUCTOS DE DIAGNÓSTICO MÉDICO,0.07601,98.42,-3.6,-1.3,,-0.003,-0.001,,8
2024,8,6.0,1.0,2.0,1.0,3.0,PRESERVATIVOS,0.01179,106.6,1.0,0.0,,0.0,0.0,,8
2024,8,6.0,1.0,3.0,,,PRODUCTOS DE ASISTENCIA,0.55123,101.68,0.2,1.3,,0.001,0.007,,8
2024,8,6.0,1.0,3.0,1.0,,LENTES ÓPTICOS,0.42954,101.36,0.3,1.1,,0.001,0.005,,8
2024,8,6.0,1.0,3.0,1.0,1.0,LENTES ÓPTICOS,0.42954,101.36,0.3,1.1,,0.001,0.005,,8
2024,8,6.0,1.0,3.0,2.0,,PRODUCTOS DE ASISTENCIA PARA LA AUDICIÓN Y LA COMUNICACIÓN,0.04504,104.29,-0.9,2.9,,0.0,0.001,,8
2024,8,6.0,1.0,3.0,2.0,1.0,PRODUCTOS DE ASISTENCIA PARA LA AUDICIÓN Y LA COMUNICACIÓN,0.04504,104.29,-0.9,2.9,,0.0,0.001,,8
2024,8,6.0,1.0,3.0,3.0,,ARTÍCULOS ORTOPÉDICOS,0.07665,101.98,0.3,1.1,,0.0,0.001,,8
2024,8,6.0,1.0,3.0,3.0,1.0,ARTÍCULOS ORTOPÉDICOS,0.07665,101.98,0.3,1.1,,0.0,0.001,,8
2024,8,6.0,2.0,,,,SERVICIOS DE ATENCIÓN AMBULATORIA,3.5309,102.61,0.2,2.0,,0.008,0.069,,8
2024,8,6.0,2.0,1.0,,,SERVICIOS DENTALES,1.55736,103.34,0.9,2.5,,0.013,0.039,,8
2024,8,6.0,2.0,1.0,1.0,,SERVICIOS DENTALES,1.55736,103.34,0.9,2.5,,0.013,0.039,,8
2024,8,6.0,2.0,1.0,1.0,1.0,SERVICIOS DENTALES,1.55736,103.34,0.9,2.5,,0.013,0.039,,8
2024,8,6.0,2.0,2.0,,,SERVICIOS MÉDICOS,1.97354,102.04,-0.3,1.5,,-0.006,0.03,,8
2024,8,6.0,2.0,2.0,1.0,,SERVICIOS MÉDICOS,1.97354,102.04,-0.3,1.5,,-0.006,0.03,,8
2024,8,6.0,2.0,2.0,1.0,1.0,CONSULTAS MÉDICAS,1.10947,105.11,-0.1,3.8,,-0.002,0.042,,8
2024,8,6.0,2.0,2.0,1.0,2.0,PROCEDIMIENTOS E INTERVENCIONES AMBULATORIAS,0.86407,98.1,-0.5,-1.4,,-0.004,-0.012,,8
2024,8,6.0,3.0,,,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,106.53,0.0,4.8,,0.0,0.041,,8
2024,8,6.0,3.0,1.0,,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,106.53,0.0,4.8,,0.0,0.041,,8
2024,8,6.0,3.0,1.0,1.0,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,106.53,0.0,4.8,,0.0,0.041,,8
2024,8,6.0,3.0,1.0,1.0,1.0,SERVICIOS DE HOSPITALIZACIÓN,0.8414,106.53,0.0,4.8,,0.0,0.041,,8
2024,8,6.0,4.0,,,,SERVICIOS DE LABORATORIO Y DIAGNÓSTICO POR IMAGEN,0.66573,107.64,0.0,5.7,,0.0,0.038,,8
2024,8,6.0,4.0,1.0,,,SERVICIOS DE LABORATORIO Y DIAGNÓSTICO POR IMAGEN,0.66573,107.64,0.0,5.7,,0.0,0.038,,8
2024,8,6.0,4.0,1.0,1.0,,EXÁMENES DE IMAGENOLOGÍA Y RADIOLOGÍA,0.36317,108.09,0.0,6.1,,0.0,0.022,,8
2024,8,6.0,4.0,1.0,1.0,1.0,EXÁMENES DE IMAGENOLOGÍA Y RADIOLOGÍA,0.36317,108.09,0.0,6.1,,0.0,0.022,,8
2024,8,6.0,4.0,1.0,2.0,,EXÁMENES DE LABORATORIO CLÍNICO,0.30256,107.11,0.0,5.3,,0.0,0.016,,8
2024,8,6.0,4.0,1.0,2.0,1.0,EXÁMENES DE LABORATORIO CLÍNICO,0.30256,107.11,0.0,5.3,,0.0,0.016,,8
2024,8,7.0,,,,,TRANSPORTE,13.45108,102.04,-0.1,1.1,,-0.018,0.142,,8
2024,8,7.0,1.0,,,,ADQUISICIÓN DE VEHÍCULOS,3.9769,98.66,-0.2,2.1,,-0.006,0.08,,8
2024,8,7.0,1.0,1.0,,,AUTOMÓVILES,3.85913,98.68,-0.2,2.1,,-0.006,0.078,,8
2024,8,7.0,1.0,1.0,1.0,,AUTOMÓVILES NUEVOS,3.63561,99.2,-0.1,2.5,,-0.005,0.086,,8
2024,8,7.0,1.0,1.0,1.0,1.0,AUTOMÓVILES NUEVOS,3.63561,99.2,-0.1,2.5,,-0.005,0.086,,8
2024,8,7.0,1.0,1.0,2.0,,AUTOMÓVILES USADOS,0.22352,90.11,-0.3,-4.2,,-0.001,-0.009,,8
2024,8,7.0,1.0,1.0,2.0,1.0,AUTOMÓVILES USADOS,0.22352,90.11,-0.3,-4.2,,-0.001,-0.009,,8
2024,8,7.0,1.0,2.0,,,MOTOCICLETAS,0.08329,101.21,-0.2,2.3,,0.0,0.002,,8
2024,8,7.0,1.0,2.0,1.0,,MOTOCICLETAS,0.08329,101.21,-0.2,2.3,,0.0,0.002,,8
2024,8,7.0,1.0,2.0,1.0,1.0,MOTOCICLETAS,0.08329,101.21,-0.2,2.3,,0.0,0.002,,8
2024,8,7.0,1.0,3.0,,,BICICLETAS,0.03448,90.66,-0.9,2.5,,0.0,0.001,,8
2024,8,7.0,1.0,3.0,1.0,,BICICLETAS,0.03448,90.66,-0.9,2.5,,0.0,0.001,,8
2024,8,7.0,1.0,3.0,1.0,1.0,BICICLETAS,0.03448,90.66,-0.9,2.5,,0.0,0.001,,8
2024,8,7.0,2.0,,,,FUNCIONAMIENTO DE EQUIPOS DE TRANSPORTE PERSONAL,6.4502,105.5,-0.1,3.3,,-0.005,0.214,,8
2024,8,7.0,2.0,1.0,,,REPUESTOS Y ACCESORIOS PARA VEHÍCULOS PERSONALES,0.4555,105.89,1.2,8.6,,0.006,0.038,,8
2024,8,7.0,2.0,1.0,1.0,,NEUMÁTICOS,0.10851,107.52,0.8,10.4,,0.001,0.011,,8
2024,8,7.0,2.0,1.0,1.0,1.0,NEUMÁTICOS,0.10851,107.52,0.8,10.4,,0.001,0.011,,8
2024,8,7.0,2.0,1.0,2.0,,REPUESTOS PARA EL AUTOMÓVIL,0.27028,106.2,0.9,8.7,,0.002,0.023,,8
2024,8,7.0,2.0,1.0,2.0,1.0,REPUESTOS MECÁNICOS PARA EL AUTOMÓVIL,0.20463,106.28,1.0,9.6,,0.002,0.019,,8
2024,8,7.0,2.0,1.0,2.0,2.0,REPUESTOS ELÉCTRICOS PARA EL AUTOMÓVIL,0.06565,105.94,0.7,6.2,,0.0,0.004,,8
2024,8,7.0,2.0,1.0,3.0,,ACCESORIOS PARA VEHÍCULOS PERSONALES,0.07671,102.49,3.0,5.5,,0.002,0.004,,8
2024,8,7.0,2.0,1.0,3.0,1.0,ACCESORIOS PARA VEHÍCULOS PERSONALES,0.07671,102.49,3.0,5.5,,0.002,0.004,,8
2024,8,7.0,2.0,2.0,,,COMBUSTIBLES PARA VEHÍCULOS PERSONALES,3.88504,104.95,-0.5,2.4,,-0.021,0.096,,8
2024,8,7.0,2.0,2.0,1.0,,PETRÓLEO DIÉSEL,0.49502,96.12,-2.2,-3.4,,-0.01,-0.016,,8
2024,8,7.0,2.0,2.0,1.0,1.0,PETRÓLEO DIÉSEL,0.49502,96.12,-2.2,-3.4,,-0.01,-0.016,,8
2024,8,7.0,2.0,2.0,2.0,,GASOLINA,3.39002,106.24,-0.3,3.2,,-0.01,0.112,,8
2024,8,7.0,2.0,2.0,2.0,1.0,GASOLINA,3.39002,106.24,-0.3,3.2,,-0.01,0.112,,8
2024,8,7.0,2.0,3.0,,,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.07699,105.81,0.9,3.1,,0.01,0.034,,8
2024,8,7.0,2.0,3.0,1.0,,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.07699,105.81,0.9,3.1,,0.01,0.034,,8
2024,8,7.0,2.0,3.0,1.0,1.0,MANTENCIÓN Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.03862,105.76,0.9,3.0,,0.01,0.032,,8
2024,8,7.0,2.0,3.0,1.0,2.0,SERVICIOS DE LAVADO DEL AUTOMÓVIL,0.03837,107.26,0.2,4.3,,0.0,0.002,,8
2024,8,7.0,2.0,4.0,,,OTROS SERVICIOS RELATIVOS A VEHÍCULOS PERSONALES,1.03267,107.09,0.0,4.4,,0.0,0.046,,8
2024,8,7.0,2.0,4.0,1.0,,SERVICIOS DE ESTACIONAMIENTO,0.2118,104.92,0.1,3.5,,0.0,0.008,,8
2024,8,7.0,2.0,4.0,1.0,1.0,SERVICIOS DE ESTACIONAMIENTO,0.2118,104.92,0.1,3.5,,0.0,0.008,,8
2024,8,7.0,2.0,4.0,2.0,,SERVICIOS DE PEAJE,0.74954,107.96,0.0,4.8,,0.0,0.037,,8
2024,8,7.0,2.0,4.0,2.0,1.0,SERVICIOS DE PEAJE,0.74954,107.96,0.0,4.8,,0.0,0.037,,8
2024,8,7.0,2.0,4.0,3.0,,SERVICIOS VINCULADOS A LA CIRCULACIÓN DEL VEHÍCULO,0.07133,104.41,0.2,2.6,,0.0,0.002,,8
2024,8,7.0,2.0,4.0,3.0,1.0,REVISIÓN TÉCNICA DEL AUTOMÓVIL,0.05231,104.72,0.0,2.4,,0.0,0.001,,8
2024,8,7.0,2.0,4.0,3.0,2.0,LICENCIAS DE CONDUCIR,0.01902,103.58,0.7,3.4,,0.0,0.001,,8
2024,8,7.0,3.0,,,,TRANSPORTE DE PASAJEROS,2.99686,99.1,-0.3,-5.0,,-0.007,-0.153,,8
2024,8,7.0,3.0,1.0,,,TRANSPORTE DE PASAJEROS POR CARRETERA,1.43655,102.04,0.1,-1.0,,0.001,-0.015,,8
2024,8,7.0,3.0,1.0,1.0,,TRANSPORTE COLECTIVO DE PASAJEROS,0.81747,101.85,-0.1,-1.7,,-0.001,-0.014,,8
2024,8,7.0,3.0,1.0,1.0,1.0,TRANSPORTE EN MICROBUS,0.28767,102.84,0.6,2.8,,0.002,0.008,,8
2024,8,7.0,3.0,1.0,1.0,2.0,TRANSPORTE EN BUS INTERURBANO,0.27451,96.8,-1.6,-11.0,,-0.004,-0.033,,8
2024,8,7.0,3.0,1.0,1.0,3.0,TRANSPORTE EN TAXI COLECTIVO,0.25529,106.17,0.5,4.2,,0.001,0.011,,8
2024,8,7.0,3.0,1.0,2.0,,TRANSPORTE PRIVADO DE PASAJEROS,0.43574,98.88,0.4,-3.8,,0.002,-0.017,,8
2024,8,7.0,3.0,1.0,2.0,1.0,TRANSPORTE PRIVADO DE PASAJEROS,0.43574,98.88,0.4,-3.8,,0.002,-0.017,,8
2024,8,7.0,3.0,1.0,3.0,,TRANSPORTE ESCOLAR,0.18334,110.41,0.4,8.6,,0.001,0.016,,8
2024,8,7.0,3.0,1.0,3.0,1.0,TRANSPORTE ESCOLAR,0.18334,110.41,0.4,8.6,,0.001,0.016,,8
2024,8,7.0,3.0,2.0,,,TRANSPORTE AÉREO DE PASAJEROS,0.84581,89.07,-1.2,-18.3,,-0.009,-0.167,,8
2024,8,7.0,3.0,2.0,1.0,,TRANSPORTE AÉREO NACIONAL,0.19934,109.39,5.3,-0.2,,0.011,0.0,,8
2024,8,7.0,3.0,2.0,1.0,1.0,TRANSPORTE AÉREO NACIONAL,0.19934,109.39,5.3,-0.2,,0.011,0.0,,8
2024,8,7.0,3.0,2.0,2.0,,TRANSPORTE AÉREO INTERNACIONAL,0.64647,82.81,-3.7,-24.0,,-0.019,-0.167,,8
2024,8,7.0,3.0,2.0,2.0,1.0,TRANSPORTE AÉREO INTERNACIONAL,0.64647,82.81,-3.7,-24.0,,-0.019,-0.167,,8
2024,8,7.0,3.0,3.0,,,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,105.04,0.0,4.1,,0.0,0.029,,8
2024,8,7.0,3.0,3.0,1.0,,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,105.04,0.0,4.1,,0.0,0.029,,8
2024,8,7.0,3.0,3.0,1.0,1.0,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,105.04,0.0,4.1,,0.0,0.029,,8
2024,8,7.0,4.0,,,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,101.05,3.8,4.7,,0.001,0.001,,8
2024,8,7.0,4.0,1.0,,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,101.05,3.8,4.7,,0.001,0.001,,8
2024,8,7.0,4.0,1.0,1.0,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,101.05,3.8,4.7,,0.001,0.001,,8
2024,8,7.0,4.0,1.0,1.0,1.0,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,101.05,3.8,4.7,,0.001,0.001,,8
2024,8,8.0,,,,,INFORMACIÓN Y COMUNICACIÓN,6.64634,102.03,0.3,3.7,,0.019,0.24,,8
2024,8,8.0,1.0,,,,EQUIPOS Y ACCESORIOS DE INFORMACIÓN Y COMUNICACIÓN,2.13003,99.32,0.1,6.9,,0.002,0.135,,8
2024,8,8.0,1.0,1.0,,,EQUIPOS DE TELEFONÍA MÓVIL,1.012,93.98,1.1,3.8,,0.01,0.035,,8
2024,8,8.0,1.0,1.0,1.0,,EQUIPOS DE TELEFONÍA MÓVIL,1.012,93.98,1.1,3.8,,0.01,0.035,,8
2024,8,8.0,1.0,1.0,1.0,1.0,EQUIPOS DE TELEFONÍA MÓVIL,1.012,93.98,1.1,3.8,,0.01,0.035,,8
2024,8,8.0,1.0,2.0,,,COMPUTADORES,0.62115,99.52,-1.5,5.2,,-0.009,0.03,,8
2024,8,8.0,1.0,2.0,1.0,,COMPUTADORES,0.62115,99.52,-1.5,5.2,,-0.009,0.03,,8
2024,8,8.0,1.0,2.0,1.0,1.0,COMPUTADORES,0.62115,99.52,-1.5,5.2,,-0.009,0.03,,8
2024,8,8.0,1.0,3.0,,,EQUIPOS AUDIOVISUALES,0.41852,114.18,0.4,18.3,,0.002,0.073,,8
2024,8,8.0,1.0,3.0,1.0,,EQUIPOS AUDIOVISUALES,0.41852,114.18,0.4,18.3,,0.002,0.073,,8
2024,8,8.0,1.0,3.0,1.0,1.0,TELEVISORES,0.36974,117.42,0.7,20.8,,0.003,0.074,,8
2024,8,8.0,1.0,3.0,1.0,2.0,AUDÍFONOS Y PARLANTES,0.04878,89.6,-2.4,-1.8,,-0.001,-0.001,,8
2024,8,8.0,1.0,4.0,,,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,87.28,-1.7,-4.2,,-0.001,-0.003,,8
2024,8,8.0,1.0,4.0,1.0,,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,87.28,-1.7,-4.2,,-0.001,-0.003,,8
2024,8,8.0,1.0,4.0,1.0,1.0,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,87.28,-1.7,-4.2,,-0.001,-0.003,,8
2024,8,8.0,2.0,,,,SERVICIOS DE INFORMACIÓN Y COMUNICACIÓN,4.51631,103.31,0.4,2.3,,0.017,0.105,,8
2024,8,8.0,2.0,1.0,,,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,99.92,0.0,0.1,,0.0,0.002,,8
2024,8,8.0,2.0,1.0,1.0,,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,99.92,0.0,0.1,,0.0,0.002,,8
2024,8,8.0,2.0,1.0,1.0,1.0,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,99.92,0.0,0.1,,0.0,0.002,,8
2024,8,8.0,2.0,2.0,,,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,,0.0,0.0,,8
2024,8,8.0,2.0,2.0,1.0,,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,,0.0,0.0,,8
2024,8,8.0,2.0,2.0,1.0,1.0,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,,0.0,0.0,,8
2024,8,8.0,2.0,3.0,,,PACK DE TELECOMUNICACIONES,1.35714,102.7,0.0,1.3,,0.0,0.017,,8
2024,8,8.0,2.0,3.0,1.0,,PACK DE TELECOMUNICACIONES,1.35714,102.7,0.0,1.3,,0.0,0.017,,8
2024,8,8.0,2.0,3.0,1.0,1.0,PACK DE TELECOMUNICACIONES,1.35714,102.7,0.0,1.3,,0.0,0.017,,8
2024,8,8.0,2.0,4.0,,,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,115.2,2.2,11.5,,0.018,0.086,,8
2024,8,8.0,2.0,4.0,1.0,,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,115.2,2.2,11.5,,0.018,0.086,,8
2024,8,8.0,2.0,4.0,1.0,1.0,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,115.2,2.2,11.5,,0.018,0.086,,8
2024,8,9.0,,,,,"RECREACIÓN, DEPORTES Y CULTURA",4.75354,101.49,-0.3,0.4,,-0.014,0.018,,8
2024,8,9.0,1.0,,,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,100.67,2.0,4.1,,0.001,0.002,,8
2024,8,9.0,1.0,1.0,,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,100.67,2.0,4.1,,0.001,0.002,,8
2024,8,9.0,1.0,1.0,1.0,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,100.67,2.0,4.1,,0.001,0.002,,8
2024,8,9.0,1.0,1.0,1.0,1.0,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,100.67,2.0,4.1,,0.001,0.002,,8
2024,8,9.0,2.0,,,,BIENES PARA RECREACIÓN,0.69749,94.72,-1.5,-1.0,,-0.009,-0.007,,8
2024,8,9.0,2.0,1.0,,,"JUEGOS, JUGUETES Y ARTÍCULOS PARA CELEBRACIONES",0.46747,92.39,-2.0,-3.7,,-0.008,-0.016,,8
2024,8,9.0,2.0,1.0,1.0,,CONSOLAS Y VIDEOJUEGOS,0.09761,91.32,0.2,0.0,,0.0,0.0,,8
2024,8,9.0,2.0,1.0,1.0,1.0,CONSOLAS DE VIDEOJUEGOS,0.0493,88.15,-5.4,-2.5,,-0.002,-0.001,,8
