Año,Trimestre,Trim_año,mes_año,Población en edad de trabajar (Total) - nota,Población en edad de trabajar (Total) - en miles,Fuerza de trabajo (Total) - nota,Fuerza de trabajo (Total) - en miles,Población ocupada (Total) - nota,Población ocupada (Total) - en miles,Población desocupada (Total) - nota,Población desocupada (Total) - en miles,Población desocupada (Cesantes) - nota,Población desocupada (Cesantes) - en miles,Población desocupada (Buscan trabajo por primera vez) - nota,Población desocupada (Buscan trabajo por primera vez) - en miles,Fuera de la fuerza de trabajo (Total) - nota,Fuera de la fuerza de trabajo (Total) - en miles,Fuera de la fuerza de trabajo (Iniciadores) - nota,Fuera de la fuerza de trabajo (Iniciadores) - en miles,Fuera de la fuerza de trabajo (Inactivos potencialmente activos) - nota,Fuera de la fuerza de trabajo (Inactivos potencialmente activos) - en miles,Fuera de la fuerza de trabajo (Inactivos habituales) - nota,Fuera de la fuerza de trabajo (Inactivos habituales) - en miles,Tasa de desocupación [1] - nota,Tasa de desocupación [1] - tasa (%),Tasa de ocupación [2] - nota,Tasa de ocupación [2] - tasa (%),Tasa de participación [3] - nota,Tasa de participación [3] - tasa (%)
2024,Ago - Oct,2024_Ago - Oct,01/septiembre/2024,,16419.40400000014,,10117.0338867147,,9248.984298406742,,868.0495883079583,,793.2823855774051,,74.76720273055317,,6302.3701132854385,,48.451393550277736,,949.2464258963889,,5304.672293838771,,8.580079873487897,,56.3295981900845,,61.61632838021779
2024,Sep - Nov,2024_Sep - Nov,01/octubre/2024,,16431.77100001485,,10117.367779533093,,9285.957971334625,,831.4098081984697,,756.9046596066381,,74.50514859183151,,6314.403220481756,,58.91106761048653,,953.5127943586899,,5301.97935851258,,8.217649356192904,,56.512216311475086,,61.57198624252948
2024,Oct - Dic,2024_Oct - Dic,01/noviembre/2024,,16444.212000007814,,10124.055733289759,,9306.059356852,,817.9963764377595,,737.8808535608907,,80.11552287686878,,6320.156266718053,,59.72373555079676,,967.0377302476037,,5293.394800919653,,8.079730080387021,,56.591701425690566,,61.56607402826568
2024,Nov - Ene,2024_Nov - Ene,01/diciciembre/2024,,16456.583015828983,,10213.54482587367,,9394.111561911344,,819.4332639623274,,727.1072265987524,,92.32603736357494,,6243.038189955313,,64.90072073775036,,984.4696730346237,,5193.667796182939,,8.023005508200065,,57.08421701440386,,62.06358158342857
2025,Dic - Feb,2025_Dic - Feb,01/enero/2025,,16468.905000000013,,10256.60434546075,,9396.873677115214,,859.7306683455358,,762.9821668370599,,96.74850150847597,,6212.300654539263,,63.36695992688753,,1002.0438497360253,,5146.88984487635,,8.382215393986856,,57.05827847762318,,62.2786053199089
2025,Ene - Mar,2025_Ene - Mar,01/febrero/2025,,16481.3830061171,,10284.510604122628,,9388.83786314521,,895.6727409774178,,802.990110802261,,92.68263017515679,,6196.87240199447,,61.175135120572655,,974.0365153994982,,5161.6607514744,,8.708948587387136,,56.96632290906973,,62.40077425726659
2025,Feb - Abr,2025_Feb - Abr,01/marzo/2025,,16493.767015711594,,10267.025210080134,,9359.307448620302,,907.7177614598313,,817.6225360626884,,90.09522539714288,,6226.74180563146,,52.49238703919011,,948.383390131327,,5225.866028460942,,8.841098009271827,,56.74451106108651,,62.247909772825075
2025,Mar - May,2025_Mar - May,01/abril/2025,,16506.18501049915,,10264.135166513532,,9346.212153733872,,917.9230127796611,,830.0352641850994,,87.8877485945618,,6242.049843985619,,45.655785000312854,,928.5796443738742,,5267.814414611432,,8.943013686865314,,56.62248513383917,,62.183570340359
2025,Abr - Jun,2025_Abr - Jun,01/mayo/2025,,16518.55300000007,,10231.361085082226,,9321.520870576047,,909.8402145061785,,827.5020850048904,,82.3381295012881,,6287.191914917846,,44.77354403665067,,944.9689036582805,,5297.449467222914,,8.89266058484404,,56.43061393195885,,61.93860373291887
2025,May - Jul,2025_May - Jul,01/junio/2025,,16530.958000007144,,10219.282162384605,,9330.308924346175,,888.9732380384291,,816.8582190526682,,72.11501898576104,,6311.675837622538,,45.89116975439179,,950.849062556095,,5314.935605312051,,8.698979281642547,,56.44142901060025,,61.81905587310904
2025,Jun - Ago,2025_Jun - Ago,01/julio/2025,,16543.18200000012,,10230.984900653932,,9355.097113499525,,875.8877871544058,,804.407868006507,,71.47991914789894,,6312.19709934619,,49.34065007177,,937.0243552037265,,5325.8320940706935,,8.561128724746938,,56.54956291661095,,61.84411741739804
2025,Jul - Sep,2025_Jul - Sep,01/agosto/2025,,16555.26400000084,,10252.005308710735,,9377.616976894937,,874.3883318157984,,799.7588510765273,,74.62948073927117,,6303.258691290103,,51.97625814995554,,943.1408013420222,,5308.141631798125,,8.52894926881148,,56.64432156983098,,61.92595484258189
2025,Ago - Oct,2025_Ago - Oct,01/septiembre/2025,,16567.305000027616,,10252.507521974205,,9386.410345848737,,866.0971761254673,,786.0417383750148,,80.05543775045247,,6314.797478053411,,53.48174892607481,,935.4884122946443,,5325.827316832692,,8.447661942887247,,56.6562295185191,,61.88397884844344
2025,Sep - Nov,2025_Sep - Nov,01/octubre/2025,,16579.31802376791,,10266.464510688202,,9401.582274114744,,864.8822365734575,,778.2988528270328,,86.58338374642469,,6312.853513079709,,53.67015269211674,,943.6075707497548,,5315.575789637838,,8.424343508644544,,56.70668878319813,,61.92332215336194
2025,Oct - Dic,2025_Oct - Dic,01/noviembre/2025,,16591.39100125887,,10302.576938224756,,9473.269601065587,,829.3073371591695,,729.607150023463,,99.70018713570663,,6288.814063034113,,54.260489637744826,,1004.9677659108265,,5229.585807485542,,8.049513652087008,,57.09750074810969,,62.09592033267764
2025,Nov - Ene,2025_Nov - Ene,01/diciciembre/2025,,16603.4950002815,,10361.53140112103,,9503.08788749899,,858.44351362204,,749.1222085904105,,109.32130503162946,,6241.963599160468,,54.95037435042831,,1044.0413967890365,,5142.971828021003,,8.284909637287434,,57.2354669142724,,62.40572482447436
2026,Dic - Feb,2026_Dic - Feb,01/enero/2026,,16615.566000000068,,10354.140364716744,,9491.627178712444,,862.5131860043003,,754.232250019354,,108.28093598494635,,6261.425635283325,,63.7215575096446,,1082.9941351890222,,5114.709942584659,,8.330128389445452,,57.124910332349835,,62.315905246421956
2026,Ene - Mar,2026_Ene - Mar,01/febrero/2026,,16627.65300233267,,10359.302726559234,,9434.192015894752,,925.110710664482,,818.9794265089859,,106.13128415549618,,6268.350275773438,,66.31768306676975,,1021.5072389330355,,5180.525353773633,,8.930241108725188,,56.73796545171614,,62.30165330672911
2026,Feb - Abr,2026_Feb - Abr,01/marzo/2026,,16639.717003021717,,10372.400249177157,,9427.606430057207,,944.7938191199498,,844.2494522675332,,100.54436685241653,,6267.316753844559,,57.76362487301048,,968.4792934334257,,5241.073835538123,,9.108728899994968,,56.65725221375572,,62.33519624939273
2026,Mar - May,2026_Mar - May,01/abril/2026,,16651.701001805934,,10397.68698689444,,9416.371864166123,,981.3151227283163,,879.0166957719209,,102.29842695639542,,6254.014014911492,,42.88661072691341,,930.5106979149252,,5280.616706269654,,9.437821353587541,,56.54900879582744,,62.4421912558169
2026,Abr - Jun,2026_Abr - Jun,01/mayo/2026,,16663.817000695897,,10383.568137902192,,9403.29858276741,,980.2695551347824,,889.848487393695,,90.42106774108741,,6280.2488627937055,,39.990655872987084,,904.0743601982226,,5336.183846722495,,9.440584798173509,,56.429439799865285,,62.31206294133309
2026,May - Jul,2026_May - Jul,01/junio/2026,,16675.90600393753,,10295.061027692698,,9314.017221392536,,981.0438063001621,,893.8727461863892,,87.17106011377285,,6380.844976244832,,45.12732507567043,,949.9137420061694,,5385.803909162992,,9.529266545008825,,55.85314056815446,,61.73614210383423
